Date,Close,Return,SMA_5,SMA_10,SMA_20,WMA_5,WMA_10,WMA_20,MACD,RSI,Stochastic_K,Stochastic_D,Williams_R,Close_minus_Open,High_minus_Low,CCI,Momentum,GDPV,IRL,IRS,GDP,CPIH_YTYPCT,IRCB,UNR,YPH,UNR_us,IRCB_us,CPI_us
2000-01-18,5672.9501953125,-0.029497375145992134,5691.97197265625,5624.7419921875,5693.89501953125,5736.151953125,5667.497611860796,5691.023286365327,19.249598528038405,63.16367192524902,63.64065151628209,51.26201101651153,0.3635934848371791,8.02978515625,117.169921875,131.52082685032343,-74.59033203125,1926179498901.1,5.54719120879121,3.67695248482826,1450870338461.54,1.5615220757991,2.64010989010989,9.03547178150433,484609362637.363,4.03092223830343,,0.694959159962159
2000-01-19,5649.4599609375,-0.004149340600365227,5703.78203125,5624.835009765625,5701.487036132812,5729.811360677083,5676.262739701705,5689.0285412016365,16.638359093320105,50.303035824795245,39.83065176957194,53.11778138164369,0.6016934823042805,-186.48974609375,189.169921875,76.9780779946006,0.93017578125,1926404316483.52,5.54513186813187,3.68487227334432,1451071323076.92,1.56113205203625,2.64835164835165,9.03129163015463,484659560439.56,4.02981183937819,,0.695018934582253
2000-01-20,5709.740234375,0.010613571073742521,5717.1740234375,5641.810986328125,5707.498022460937,5711.70400390625,5680.740003551136,5684.073581659226,12.665684673721444,48.776737903939896,36.53733595203101,46.66954641262834,0.6346266404796899,-15.4599609375,77.8701171875,-4.500109687417593,169.759765625,1926629134065.93,5.54307252747253,3.69279206186039,1451272307692.31,1.5607420282734,2.65659340659341,9.02711147880494,484709758241.758,4.02870144045296,,0.695078709202346
2000-01-21,5681.31982421875,-0.0049899603692170474,5732.4740234375,5667.7740234375,5711.9205322265625,5709.22607421875,5693.090775923295,5684.287125651042,13.902111494778183,52.85544062014185,44.98859168784831,40.45219313648375,0.5501140831215169,-3.2998046875,67.56982421875,33.385724300369816,259.63037109375,1926853951648.35,5.54101318681319,3.70071185037645,1451473292307.69,1.56035200451055,2.66483516483516,9.02293132745524,484759956043.956,4.02759104152772,,0.69513848382244
2000-01-24,5690.85986328125,0.0016777858884683848,5711.25,5681.94501953125,5709.419018554688,5692.174674479166,5695.553648792614,5681.3727725074405,12.581720633925215,50.738984781480475,54.542888311366646,45.356271983748655,0.45457111688633356,25.2197265625,107.5302734375,0.4363918003162687,141.7099609375,1927528404395.6,5.53483516483517,3.72447121592463,1452076246153.85,1.559181933222,2.68956043956044,9.01039087340616,484910549450.549,4.02425984475202,,0.695317807682722
2000-01-25,5597.5,-0.01654128555735153,5680.866015625,5686.418994140625,5701.33701171875,5685.377962239583,5697.174529474431,5679.605233909971,12.121431604893587,51.4638580227313,64.17685584082476,54.569445280013234,0.35823144159175235,3.5,97.080078125,33.96809205865083,44.73974609375,1927753221978.02,5.53277582417582,3.73239100444069,1452277230769.23,1.55879190945915,2.6978021978022,9.00621072205647,484960747252.747,4.02314944582678,,0.695377582302816
2000-01-26,5646.31982421875,0.008683904896083653,5665.7759765625,5684.77900390625,5689.488500976562,5657.589290364584,5681.007439630682,5669.71599469866,4.570279329544974,44.36530647105278,44.3379527023101,54.35256561816717,0.556620472976899,-3.68017578125,64.35009765625,-84.80886007786448,-16.39990234375,1927978039560.44,5.53071648351648,3.74031079295676,1452478215384.62,1.5584018856963,2.70604395604396,9.00203057070677,485010945054.945,4.02203904690155,,0.695437356922909
2000-01-27,5688.35009765625,0.007416266440805955,5665.14794921875,5691.160986328125,5680.45048828125,5651.10390625,5674.014861505681,5665.6046921502975,2.311424503795024,48.493173401252996,51.06986671928092,53.19489175413859,0.4893013328071908,9.7099609375,68.47021484375,-56.360601705208566,63.81982421875,1928202857142.86,5.52865714285714,3.74823058147282,1452679200000.0,1.55801186193345,2.71428571428571,8.99785041935708,485061142857.143,4.02092864797631,,0.695497131543003
2000-01-28,5731.0498046875,0.0074784851050665666,5660.869921875,5696.67197265625,5672.980493164063,5658.837955729166,5673.503790838068,5666.357035900298,3.7166283605638455,51.906588226347694,47.02115724521872,47.47632555560324,0.5297884275478129,16.7099609375,102.2998046875,-26.075765250646544,55.10986328125,1928427674725.27,5.5265978021978,3.75615036998888,1452880184615.38,1.5576218381706,2.72252747252747,8.99367026800739,485111340659.341,4.01981824905108,,0.695556906163097
2000-01-31,5659.81005859375,-0.012508392833079246,5670.81591796875,5691.032958984375,5661.6169921875,5682.23125,5679.754305752841,5671.887446521578,8.0356999004498,55.253924893052165,60.24333931576504,52.778121093421554,0.39756660684234957,-12.150390625,117.18994140625,73.82328911438982,-56.39013671875,1929102127472.53,5.52041978021978,3.77990973553707,1453483138461.54,1.55645176688205,2.74725274725275,8.9811298139583,485261934065.934,4.01648705227537,,0.695736230023378
2000-02-01,5773.419921875,0.019874279269360848,5664.60595703125,5672.735986328125,5648.738989257812,5678.562630208334,5674.077414772727,5671.715357607887,5.864808902191726,48.939570933484674,38.183588582072964,48.482695047685574,0.6181641141792703,-17.97998046875,82.15966796875,-36.10253773960356,-182.9697265625,1929326945054.95,5.51836043956044,3.78782952405313,1453684123076.92,1.5560617431192,2.75549450549451,8.97694966260861,485312131868.132,4.01537665335014,,0.695796004643472
2000-02-02,5946.85986328125,0.029598713806953354,5699.78994140625,5682.782958984375,5653.808984375,5714.833951822917,5692.383584872159,5683.589732142857,12.830873818725195,57.537971815222505,69.27304534680302,55.899991081547,0.30726954653196986,72.5498046875,97.60009765625,134.28832840344052,100.4697265625,1929551762637.36,5.5163010989011,3.79574931256919,1453885107692.31,1.55567171935635,2.76373626373626,8.97276951125892,485362329670.33,4.0142662544249,,0.695855779263566
2000-02-03,6149.669921875,0.033535082962272554,5759.89794921875,5712.52294921875,5677.166967773437,5797.190592447917,5740.397567471591,5711.499339657738,31.50647171314904,66.97215050393173,97.46419980066898,68.30694457651498,0.02535800199331027,132.60009765625,144.7802734375,231.10102953962235,297.39990234375,1929776580219.78,5.51424175824176,3.80366910108525,1454086092307.69,1.5552816955935,2.77197802197802,8.96858935990922,485412527472.527,4.01315585549967,,0.69591555388366
2000-02-04,6275.72021484375,0.020289844567337602,5852.1619140625,5756.51591796875,5712.144970703125,5927.114583333333,5819.878835227273,5756.499621000744,61.44092567511507,74.37058614763086,100.0,88.91241504915733,0.0,123.830078125,170.60986328125,226.9868288542612,439.9296875,1930001397802.2,5.51218241758242,3.81158888960131,1454287076923.08,1.55489167183065,2.78021978021978,8.96440920855953,485462725274.725,4.01204545657443,,0.695975328503754
2000-02-07,6203.580078125,-0.011561696348565395,5961.09599609375,5815.95595703125,5748.95048828125,6068.30068359375,5914.279616477273,5810.173453776041,93.94116337303785,77.80413710008308,94.91869753807546,97.46096577958149,0.05081302461924541,78.3203125,119.56005859375,181.01982892467507,594.400390625,1930675850549.45,5.5060043956044,3.8353482551495,1454890030769.23,1.5537216005421,2.80494505494505,8.95186875451045,485613318681.319,4.00871425979873,,0.696154652364035
2000-02-08,6297.66015625,0.01505160328317474,6069.85,5867.227978515625,5776.823486328125,6149.1287109375,5984.756729403409,5853.471509951637,112.71609556106341,71.69623892080426,82.17035908619076,92.36301887475538,0.17829640913809242,-72.89013671875,133.10009765625,121.61262393651056,512.72021484375,1930900668131.87,5.50394505494506,3.84326804366556,1455091015384.62,1.55333157677925,2.81318681318681,8.94768860316075,485663516483.516,4.00760386087349,,0.696214426984129
2000-02-09,6271.60009765625,-0.004146639564839478,6174.698046875,5937.243994140625,5811.011499023438,6225.0654296875,6063.017125355113,5903.0750023251485,133.44770884553236,74.58706594839144,87.75396862408313,88.28100841611644,0.12246031375916867,45.35009765625,163.43994140625,106.27102336648629,700.16015625,1931125485714.29,5.50188571428571,3.85118783218162,1455292000000.0,1.5529415530164,2.82142857142857,8.94350845181106,485713714285.714,4.00649346194825,,0.696274201604223
2000-02-10,6207.52001953125,-0.010270057624983493,6239.64609375,5999.772021484375,5845.46650390625,6257.36611328125,6123.809144176136,5946.940583147321,146.12640638144603,72.31388067312581,84.46082403785691,84.79505058271026,0.15539175962143087,-119.18994140625,156.900390625,83.01191509247256,625.2802734375,1931350303296.7,5.49982637362637,3.85910762069768,1455492984615.38,1.55255152925355,2.82967032967033,8.93932830046137,485763912087.912,4.00538306302302,,0.696333976224317
2000-02-11,6287.009765625,0.012724099253794703,6251.21611328125,6051.689013671875,5874.180493164063,6246.657421875,6161.581507457387,5981.421870349703,149.38251516273704,66.75532026493548,76.51832839383488,82.91104035192497,0.23481671606165125,-5.0400390625,82.06005859375,47.249927936598766,519.169921875,1931575120879.12,5.49776703296703,3.86702740921375,1455693969230.77,1.5521615054907,2.83791208791209,8.93514814911167,485814109890.11,4.00427266409778,,0.69639375084441
2000-02-14,6268.31982421875,-0.0029772145888870157,6253.4740234375,6107.285009765625,5899.158984375,6258.588639322917,6204.367098721591,6020.73894391741,156.4405981434029,69.94006260033257,86.37079706377733,82.44998316515637,0.13629202936222673,23.56982421875,175.58984375,51.97540865498573,555.9599609375,1932249573626.37,5.49158901098901,3.89078677476193,1456296923076.92,1.55099143420215,2.86263736263736,8.92260769506259,485964703296.703,4.00094146732208,,0.696573074704692
2000-02-15,6092.6298828125,-0.028428523349694944,6266.42197265625,6168.135986328125,5920.435986328125,6263.537239583334,6233.646155894887,6055.897119140625,158.71706582009028,68.23241899359454,83.46417801319848,82.11776782360356,0.1653582198680152,26.40966796875,78.84033203125,39.61027782843728,608.509765625,1932474391208.79,5.48952967032967,3.89870656327799,1456497907692.31,1.5506014104393,2.87087912087912,8.9184275437129,486014901098.901,3.99983106839684,,0.696632849324786
2000-02-16,6046.27001953125,-0.007638268550255928,6225.41591796875,6200.056982421875,5941.419970703125,6205.60654296875,6219.9177734375,6072.296537853423,144.90904538560335,54.36776213263495,60.56440775337799,76.7997942767846,0.3943559224662201,-193.3798828125,253.14990234375,-25.021588615288014,319.2099609375,1932699208791.21,5.48747032967033,3.90662635179406,1456698892307.69,1.55021138667645,2.87912087912088,8.9142473923632,486065098901.099,3.99872066947161,,0.696692623944879
2000-02-17,6154.9599609375,0.017816698271995963,6180.34990234375,6209.997998046875,5961.260473632812,6145.891243489584,6191.956507457387,6082.2822567894345,128.79779086384679,51.310867604564976,54.52833772285251,66.18564116314299,0.4547166227714749,-114.14990234375,180.2998046875,-147.16175801435088,99.41015625,1932924026373.63,5.48541098901099,3.91454614031012,1456899876923.08,1.5498213629136,2.88736263736264,8.91006724101351,486115296703.297,3.99761027054637,,0.696752398564973
2000-02-18,6062.72021484375,-0.015099674785478034,6169.837890625,6210.527001953125,5983.521459960937,6137.4279296875,6181.949591619318,6100.729827008929,123.25090173290937,57.531201163899595,68.6210367706645,61.23792741563167,0.31378963229335494,114.9599609375,195.64990234375,-95.84621140075315,5.2900390625,1933148843956.04,5.48335164835165,3.92246592882618,1457100861538.46,1.54943133915075,2.8956043956044,8.90588708966382,486165494505.495,3.99649987162114,,0.696812173185067
2000-02-21,5967.27978515625,-0.01586740351364758,6124.97998046875,6189.227001953125,6002.591479492187,6101.722037760416,6155.075630326704,6108.272565569197,110.2393277276351,51.34573738489529,51.982480518906605,58.37728500414119,0.48017519481093396,-103.39990234375,139.77978515625,-103.90876579653994,-213.0,1933823296703.3,5.47717362637363,3.94622529437437,1457703815384.62,1.5482612678622,2.92032967032967,8.89334663561473,486316087912.088,3.99316867484543,,0.696991497045348
2000-02-22,5963.31005859375,-0.0006654703180630338,6064.77197265625,6165.59697265625,6016.4124755859375,6049.155305989583,6114.721590909091,6104.909547061012,91.26971021483314,45.69726728580739,26.62519906948046,49.07623878635051,0.7337480093051953,-11.85009765625,66.0,-160.40819891977029,-236.30029296875,1934048114285.71,5.47511428571429,3.95414508289043,1457904800000.0,1.54787124409935,2.92857142857143,8.88916648426504,486366285714.286,3.9920582759202,,0.697051271665442
2000-02-23,6031.25,0.011328580235034007,6038.9080078125,6132.161962890625,6034.702978515625,6015.33466796875,6077.942151988636,6099.852174014137,75.05497074027335,45.466114051843356,8.963843269583615,29.19050761932355,0.9103615673041638,-23.5400390625,145.5,-115.19389155395983,-334.35009765625,1934272931868.13,5.47305494505494,3.96206487140649,1458105784615.38,1.5474812203365,2.93681318681319,8.88498633291535,486416483516.484,3.99094787699496,,0.697111046285536
2000-02-24,6078.77978515625,0.007849696500455253,6035.90400390625,6108.126953125,6053.949487304688,6012.781998697917,6059.594522372159,6099.5233189174105,66.85802463381788,50.25144803029563,23.226143056583428,19.60506179854916,0.7677385694341657,-7.60986328125,72.18994140625,-66.79681195732866,-240.35009765625,1934497749450.55,5.4709956043956,3.96998465992255,1458306769230.77,1.54709119657365,2.94505494505495,8.88080618156565,486466681318.681,3.98983747806973,,0.69717082090563
2000-02-25,6188.64013671875,0.017911392834774872,6020.66796875,6095.2529296875,6073.470971679688,6027.07392578125,6054.258673650568,6101.888109188988,63.42768925996643,53.428088368760775,33.2038385134678,21.797941613211606,0.667961614865322,-27.5400390625,108.080078125,2.8711608580127366,-128.740234375,1934722567032.97,5.46893626373626,3.97790444843861,1458507753846.15,1.5467011728108,2.9532967032967,8.87662603021596,486516879120.879,3.98872707914449,,0.697230595525724
2000-02-28,6102.72998046875,-0.01397916659452527,6045.851953125,6085.415966796875,6096.35048828125,6083.0646484375,6071.238165838068,6112.85660109747,68.69994047555156,59.98946002997602,56.2662850840418,37.565422218030996,0.43733714915958205,17.0703125,79.81982421875,72.85224901293337,-98.36962890625,1935397019780.22,5.46275824175824,4.0016638139868,1459110707692.31,1.54553110152225,2.97802197802198,8.86408557616688,486667472527.473,3.98539588236878,,0.697409919386005
2000-02-29,6190.9599609375,0.014353948368993534,6072.9419921875,6068.856982421875,6118.496484375,6102.023990885416,6074.386168323864,6113.464171781994,65.2511490768211,53.44681419028845,38.231585939117615,42.567236512209064,0.6176841406088238,-78.31982421875,197.91015625,41.82182127819507,-165.58984375,1935621837362.64,5.4606989010989,4.00958360250286,1459311692307.69,1.5451410777594,2.98626373626374,8.85990542481718,486717670329.67,3.98428548344355,,0.697469694006099
2000-03-01,6256.31982421875,0.010501967518541561,6118.47197265625,6078.689990234375,6139.373486328125,6141.363313802083,6096.586709872159,6120.3654552641365,68.787773808358,58.59928421415986,66.03570154964333,53.5111908576009,0.33964298450356667,23.919921875,117.39990234375,123.25348691825627,98.330078125,1935846654945.05,5.45863956043956,4.01750339101892,1459512676923.08,1.54475105399655,2.99450549450549,8.85572527346749,486767868131.868,3.98317508451831,,0.697529468626193
2000-03-02,6477.5498046875,0.03475019756612132,6163.4859375,6099.694970703125,6154.846484375,6187.31259765625,6128.883043323864,6131.503201729911,75.94943361279911,62.05598503339987,82.00049853837612,62.08926200904568,0.17999501461623876,-15.81005859375,99.09033203125,130.69465160445725,210.0498046875,1936071472527.47,5.45658021978022,4.02542317953498,1459713661538.46,1.5443610302337,3.00274725274725,8.8515451221178,486818065934.066,3.98206468559308,,0.697589243246287
2000-03-03,6514.10986328125,0.005628250129405851,6243.23994140625,6131.953955078125,6171.240478515625,6292.000553385416,6197.583922230114,6162.236851283482,98.2223578805806,71.12350875867445,99.66351060409065,82.56657023070336,0.0033648939590935146,158.31982421875,203.09033203125,187.96009301914725,322.58984375,1936296290109.89,5.45452087912088,4.03334296805105,1459914646153.85,1.54397100647085,3.01098901098901,8.8473649707681,486868263736.264,3.98095428666784,,0.69764901786638
2000-03-06,6545.97998046875,0.004880545360746317,6308.33388671875,6177.092919921875,6183.1599609375,6382.29052734375,6267.066814630682,6194.891078404018,117.4489347977651,72.33734385050778,93.42627629393404,91.6967618121336,0.06573723706065966,65.77001953125,123.1298828125,165.11744649096903,451.3896484375,1936970742857.14,5.44834285714286,4.05710233359923,1460517600000.0,1.5428009351823,3.03571428571429,8.83482451671902,487018857142.857,3.97762308989214,,0.697828341726662
2000-03-07,6441.85009765625,-0.01603533668629366,6396.98388671875,6234.962939453125,6200.279956054687,6461.505891927083,6334.137189275568,6229.445365978423,133.69924147912388,73.41955447031806,93.37502588165304,95.48827092655922,0.06624974118346957,-8.97021484375,60.97998046875,138.09498055878169,578.7001953125,1937195560439.56,5.44628351648352,4.06502212211529,1460718584615.38,1.54241091141945,3.04395604395604,8.83064436536933,487069054945.055,3.9765126909669,,0.697888116346756
2000-03-08,6344.97021484375,-0.015153374220110817,6447.1619140625,6282.816943359375,6207.489453125,6476.461295572916,6371.753036221591,6252.452046130952,136.64290751947647,64.28887773340034,77.82722429113433,88.20950882224047,0.2217277570886567,-65.40966796875,152.14013671875,83.41652916007777,478.5400390625,1937420378021.98,5.44422417582418,4.07294191063136,1460919569230.77,1.5420208876566,3.0521978021978,8.82646421401963,487119252747.253,3.97540229204167,,0.69794789096685
2000-03-09,6423.43017578125,0.01228986342672268,6464.8919921875,6314.18896484375,6211.157958984375,6442.397395833334,6383.053631036932,6265.545452008929,129.70062826739013,56.96538918141749,63.36193195239525,78.18806070839419,0.36638068047604744,-21.85986328125,105.60009765625,24.789779638864285,313.72021484375,1937645195604.4,5.44216483516484,4.08086169914742,1461120553846.15,1.54163086389375,3.06043956043956,8.82228406266994,487169450549.451,3.97429189311643,,0.698007665586943
2000-03-10,6510.27978515625,0.01343016273754587,6454.06806640625,6348.65400390625,6221.953466796875,6428.576790364584,6402.915669389205,6285.761853608631,129.0128749730402,60.96659234154885,75.07691589847977,72.0886907140031,0.24923084101520238,-5.90966796875,88.31982421875,31.957721878200754,344.650390625,1937870013186.81,5.44010549450549,4.08878148766348,1461321538461.54,1.5412408401309,3.06868131868132,8.81810391132024,487219648351.648,3.9731814941912,,0.698067440207037
2000-03-13,6336.93017578125,-0.026987981264375595,6453.30205078125,6380.81796875,6233.116967773438,6447.314029947916,6432.302175071023,6313.22150297619,133.90155071092522,64.97215405075943,88.04457185184322,75.49447323423941,0.1195542814815679,-32.91015625,96.2900390625,73.85309739115854,321.6396484375,1938544465934.07,5.43392747252747,4.11254085321166,1461924492307.69,1.54007076884235,3.09340659340659,8.80556345727116,487370241758.242,3.96985029741549,,0.698246764067319
2000-03-14,6350.35009765625,0.0021154930908173974,6411.49208984375,6404.23798828125,6236.5474853515625,6408.523404947917,6424.322576349432,6323.108475167411,122.43056769347004,52.92690132856279,57.64546508022001,73.58898427684765,0.42354534919779985,-140.5400390625,229.43017578125,-34.86156993086772,234.2001953125,1938769283516.48,5.43186813186813,4.12046064172773,1462125476923.08,1.5396807450795,3.10164835164835,8.80138330592147,487420439560.44,3.96873989849026,,0.698306538687412
2000-03-15,6188.93994140625,-0.025746126250727086,6393.19208984375,6420.177001953125,6249.43349609375,6388.142740885417,6414.524778053978,6333.946819196429,113.11436338859858,53.66578332894386,57.040072159253796,67.57670303043899,0.42959927840746204,19.1298828125,105.22021484375,-74.22704966332726,159.39013671875,1938994101098.9,5.42980879120879,4.12838043024379,1462326461538.46,1.53929072131665,3.10989010989011,8.79720315457178,487470637362.637,3.96762949956502,,0.698366313307506
2000-03-16,6258.52978515625,0.011181480303917522,6361.98603515625,6413.439013671875,6256.5669921875,6320.05869140625,6372.481676136364,6328.18552827381,91.69334446363246,44.36036731017898,28.147702720655587,47.61107998670979,0.7185229727934441,-53.85009765625,105.59033203125,-181.57880931232575,-67.3798828125,1939218918681.32,5.42774945054945,4.13630021875985,1462527446153.85,1.5389006975538,3.11813186813187,8.79302300322208,487520835164.835,3.96651910063978,,0.6984260879276
2000-03-17,6304.27978515625,0.007283434806660726,6329.00595703125,6391.53701171875,6261.7454833984375,6285.573274739583,6344.316361860795,6328.3724609375,79.39971094959583,48.62754869929474,40.6042638287756,41.93067956956165,0.593957361712244,40.90966796875,118.9296875,-91.66663634725096,-219.02001953125,1939443736263.74,5.42569010989011,4.14422000727591,1462728430769.23,1.53851067379095,3.12637362637363,8.78884285187239,487571032967.033,3.96540870171455,,0.698485862547694
2000-03-20,6352.509765625,0.007621239765640011,6287.80595703125,6370.55400390625,6273.823461914062,6277.331217447917,6328.451411576704,6332.423346819196,72.50206973454806,51.35286459540302,35.898956434590616,34.883640994673925,0.6410104356540939,-135.55029296875,165.39990234375,-30.609142738241527,-209.830078125,1940118189010.99,5.41951208791209,4.1679793728241,1463331384615.38,1.5373406025024,3.1510989010989,8.77630239782331,487721626373.626,3.96207750493884,,0.698665186407975
2000-03-21,6320.8701171875,-0.0049930980471061944,6290.921875,6351.206982421875,6293.0849609375,6298.899153645833,6325.170640980114,6339.9172805059525,70.10863553756735,54.1989348511203,46.70606204498557,41.06976076945059,0.5329393795501444,24.4697265625,98.14990234375,-1.6193299547352782,-193.47021484375,1940343006593.41,5.41745274725275,4.17589916134016,1463532369230.77,1.53695057873955,3.15934065934066,8.77212224647361,487771824175.824,3.96096710601361,,0.698724961028069
2000-03-22,6279.2900390625,-0.006599952467711334,6285.02587890625,6339.108984375,6310.962963867188,6308.881901041666,6319.654847301136,6342.563485863096,64.91651968229326,51.982193611452985,39.61642570641435,40.74048139533017,0.6038357429358565,0.75,80.89990234375,-50.27030527243861,-120.97998046875,1940567824175.82,5.41539340659341,4.18381894985622,1463733353846.15,1.5365605549767,3.16758241758242,8.76794209512392,487822021978.022,3.95985670708837,,0.698784735648163
2000-03-23,6268.31005859375,-0.0017501328040265467,6303.0958984375,6332.540966796875,6323.364965820312,6306.969954427083,6308.778675426136,6339.547016834077,56.79936980128059,49.05266337715853,30.29939320468018,38.873960318693356,0.6970060679531982,-122.16015625,190.3701171875,-6.95333114300985,-65.68017578125,1940792641758.24,5.41333406593407,4.19173873837228,1463934338461.54,1.53617053121385,3.17582417582418,8.76376194377423,487872219780.22,3.95874630816314,,0.698844510268257
2000-03-24,6364.259765625,0.015191137441927965,6305.051953125,6317.028955078125,6332.841479492187,6295.374674479167,6297.100328480114,6334.30369233631,48.918415736025054,48.254747355805186,27.839060287839366,32.58495973297796,0.7216093971216063,-44.73974609375,160.69970703125,-79.0527073697049,-155.1201171875,1941017459340.66,5.41127472527473,4.19965852688834,1464135323076.92,1.535780507451,3.18406593406593,8.75958179242453,487922417582.418,3.9576359092379,,0.698904284888351
2000-03-27,6450.85009765625,0.013513992586763302,6317.04794921875,6302.426953125,6341.6224609375,6315.110611979167,6305.687748579546,6337.295910063244,49.82542651992935,55.312693596669554,49.468618429857415,35.869023974125646,0.5053138157014259,19.4697265625,84.1796875,44.12932365616803,-146.02001953125,1941691912087.91,5.4050967032967,4.22341789243653,1464738276923.08,1.53461043616245,3.20879120879121,8.74704133837545,488073010989.011,3.9543047124622,,0.699083608748632
